1223764963	88
1901398073	95
1086615033	76
1901398073	94
1688602493	53
1707000683	86
1018731093	51
1282297453	11
1018076173	34
1018731093	28
2116033673	45
1679431803	19
2114898533	9
1246997243	42
1294174643	69
1258216203	53
1692849243	66
1244737403	48
1347636663	92
1901398073	63
1750040213	86
1451790913	18
1183914923	60
1910781593	42
1504705193	14
1216052543	50
2102652463	68
1129643223	61
1136497533	15
1414897623	61
1086615033	68
1223764963	8
1211926573	45
1688602493	39
1348352843	83
1018731093	65
1502513623	61
1484641893	43
1018731093	26
1243150633	14
1356338143	88
1451790913	1
1691099793	68
1018731093	2
1385091743	3
1865326733	20
1414897623	67
1146295873	26
1025056563	60
1018076173	27
1146295873	38
1183914923	5
1865687913	87
1958441593	54
1201524673	86
1707000683	49
1365000463	49
1246495863	78
1688602493	59
1216052543	52
2114898533	3
1089130723	23
1484641893	16
1411061393	29
2011815813	95
1707000683	72
1707000683	91
1958441593	50
1409153383	12
2114898533	30
1183914923	77
1216052543	5
1704887953	99
1691099793	61
1502513623	19
1510638973	31
1086615033	88
1129643223	8
1347636663	57
1958441593	54
2116033673	5
1347636663	58
1414897623	96
1129643223	36
1089130723	25
1440579753	38
1397088383	6
1440579753	57
1201524673	35
1086615033	31
1679431803	30
2116033673	5
1691099793	2
2046050473	42
1136497533	42
1863808473	17
1136497533	64
1223764963	65
1688602493	51
1484641893	40
1414897623	65
1484641893	97
1692849243	97
1347636663	49
1510638973	28
1451790913	74
2102652463	64
1018731093	74
1910781593	70
1183914923	12
1865687913	39
1459574583	0
1089130723	49
2114898533	93
1086615033	1
1246997243	76
1411061393	10
1750040213	88
1442280253	11
1442280253	85
1573048453	94
1086615033	27
2046050473	17
1414897623	43
1255800513	65
1414897623	60
1409153383	18
2098262303	12
1018076173	88
2102652463	85
1018076173	22
2116033673	4
1136497533	65
2102652463	17
1510638973	65
1282297453	56
1018731093	23
1363553093	70
1243150633	5
1504705193	29
1451790913	75
1679431803	20
1086615033	99
1510638973	39
1327073613	17
1750040213	72
1865326733	85
1411061393	31
1414897623	17
1367743043	76
1385091743	95
1348352843	73
1211926573	19
2098262303	30
1440579753	6
1484641893	8
1510638973	44
1440579753	95
1095128373	0
1504705193	36
1688602493	10
1223764963	15
1573048453	52
2102652463	74
1459574583	56
1183914923	72
1707000683	21
1704887953	23
1246495863	67
1201524673	38
1504705193	88
1571924033	11
1258216203	47
1136497533	91
1084868513	66
1282297453	33
1958441593	85
1365000463	25
1365000463	25
1681145353	81
1704887953	55
1086615033	67
1484641893	70
1692849243	51
1573048453	30
1750040213	13
1201524673	4
1327073613	44
1958441593	83
2098262303	97
1146295873	7
1201524673	5
1183914923	78
1459574583	22
1397088383	38
1691099793	62
1365000463	29
1018731093	64
2098262303	53
1704887953	43
1688602493	13
1688602493	1
1356338143	58
1327073613	14
1440579753	98
1573048453	28
1365000463	25
1356338143	70
1484641893	46
2098262303	14
1025056563	34
1691099793	79
1086615033	9
1258216203	3
1865687913	16
2098262303	72
1095128373	77
1183914923	72
1865326733	49
1459574583	52
1018731093	5
1223764963	11
1095128373	67
1348352843	87
1459574583	46
2098262303	24
1692849243	9
1688602493	94
1084868513	82
1510638973	17
1484641893	42
1484641893	83
1865687913	89
1327073613	25
1440579753	97
2046050473	12
2116033673	16
1414897623	48
1223764963	91
1363553093	44
1258216203	71
1282297453	7
1510638973	45
1244737403	26
1146295873	96
1510638973	38
1865326733	10
1411061393	13
1958441593	64
1223764963	92
1327073613	98
1411061393	79
1183914923	88
1573048453	77
1484641893	15
1086615033	59
1440579753	14
1865326733	43
1216052543	87
1243150633	28
1243150633	51
1246997243	24
1282297453	21
1411061393	87
2114898533	85
1223764963	34
1442280253	65
1958441593	65
1084868513	57
2114898533	8
1183914923	52
1084868513	31
1018076173	15
2102652463	48
1865687913	74
1025056563	65
1510638973	68
2102652463	18
1246997243	64
1243150633	1
1216052543	17
1704887953	39
1692849243	80
1084868513	98
1901398073	26
2011815813	64
1201524673	76
1442280253	7
2116033673	30
1146295873	57
1089130723	53
1691099793	27
1258216203	12
1573048453	76
2011815813	28
1183914923	88
1692849243	83
1255800513	86
1216052543	70
1356338143	19
1136497533	5
1246495863	19
1681145353	62
1681145353	56
2116033673	79
1865326733	57
1348352843	68
1095128373	52
1018731093	47
1865687913	65
1211926573	17
1356338143	98
1704887953	46
1255800513	47
1223764963	0
1086615033	30
1246997243	12
1411061393	62
1707000683	98
2114898533	73
2072964433	41
1442280253	9
1282297453	27
1901398073	90
1573048453	82
1510638973	26
1095128373	28
1294174643	68
1246997243	10
2072964433	27
1814353123	17
1367743043	36
1216052543	76
1084868513	67
1679431803	71
1510638973	95
1397088383	77
1573048453	36
1246997243	71
2098262303	15
1244737403	4
1385091743	95
1459574583	71
1385091743	0
1681145353	7
1385091743	85
1704887953	30
1750040213	5
1865687913	44
1294174643	56
1750040213	39
1863808473	7
1129643223	87
1129643223	16
1814353123	81
1183914923	8
1573048453	76
1571924033	84
2114898533	56
1018731093	6
1086615033	2
1258216203	95
1129643223	59
1286885903	99
1258216203	81
1910781593	40
1183914923	22
1367743043	94
1255800513	22
1246997243	89
1347636663	86
1414897623	93
1692849243	78
1691099793	41
1018076173	64
1363553093	0
1451790913	78
1865687913	25
1459574583	28
1255800513	82
1704887953	61
1688602493	83
1681145353	25
1409153383	1
1095128373	76
1255800513	14
1255800513	62
1363553093	41
1183914923	73
1451790913	30
1385091743	29
1018731093	45
1414897623	35
1414897623	43
1146295873	55
1136497533	15
1910781593	42
2102652463	27
1286885903	90
1255800513	14
1258216203	36
1484641893	69
1018076173	79
1286885903	62
1089130723	12
1129643223	94
1510638973	28
1356338143	35
1484641893	48
2114898533	24
1367743043	75
1255800513	85
1411061393	82
1504705193	99
1348352843	72
1442280253	61
1691099793	98
1451790913	71
1294174643	25
1459574583	52
1691099793	64
1086615033	83
1863808473	90
1484641893	70
1397088383	61
1442280253	0
1095128373	79
1129643223	23
1089130723	81
1688602493	21
1681145353	73
1286885903	98
1089130723	5
1750040213	90
1018076173	83
1018076173	12
1223764963	79
1451790913	10
1356338143	84
1347636663	16
2011815813	24
1901398073	40
1440579753	41
1258216203	41
1201524673	16
1211926573	65
1691099793	1
1692849243	77
1367743043	70
1347636663	56
1707000683	50
1411061393	8
1246495863	8
1397088383	60
1095128373	62
1681145353	74
1397088383	96
1348352843	23
1223764963	73
1365000463	48
1865687913	43
1363553093	86
1201524673	70
1095128373	94
1367743043	41
1707000683	38
1246495863	21
1459574583	24
1211926573	97
1440579753	4
1679431803	56
1348352843	29
1414897623	74
1258216203	44
1910781593	96
2098262303	35
1084868513	42
1440579753	35
1451790913	95
1385091743	15
1679431803	39
1409153383	82
1502513623	70
1510638973	44
1681145353	20
1440579753	59
2072964433	27
1679431803	68
1865687913	43
1348352843	25
1573048453	86
1018731093	7
1367743043	23
1704887953	36
1286885903	28
2046050473	38
1411061393	82
2102652463	33
1216052543	27
1025056563	76
1095128373	80
1442280253	68
1814353123	21
1484641893	76
1258216203	24
1211926573	61
1246997243	26
1025056563	32
1365000463	7
1510638973	84
1365000463	86
1510638973	13
1086615033	50
1502513623	94
1086615033	29
1502513623	97
1865687913	40
1504705193	49
1679431803	25
2072964433	84
1865326733	18
1146295873	54
2046050473	54
2098262303	11
1216052543	29
1459574583	33
1573048453	73
2116033673	2
1414897623	32
1681145353	48
1442280253	29
1681145353	77
1363553093	9
1679431803	98
1440579753	79
1910781593	89
1363553093	73
1216052543	45
1367743043	4
1367743043	81
2072964433	42
1089130723	42
2102652463	20
1086615033	11
1136497533	75
1129643223	58
1025056563	2
1707000683	45
1459574583	94
2114898533	5
1255800513	35
1502513623	14
1571924033	13
1692849243	28
1223764963	65
1365000463	28
1692849243	8
1707000683	61
1025056563	29
1692849243	88
2098262303	22
1327073613	53
2102652463	82
1910781593	50
1409153383	27
1243150633	87
1571924033	37
1411061393	48
2011815813	28
1411061393	2
1504705193	1
1865687913	37
1018731093	21
1814353123	93
2116033673	28
1459574583	59
1363553093	62
1504705193	53
1365000463	98
1327073613	45
1365000463	73
1348352843	0
1414897623	39
1707000683	68
1409153383	46
1348352843	97
1865687913	16
1865687913	55
1411061393	64
2011815813	21
1363553093	54
1440579753	63
1681145353	12
1095128373	78
1136497533	94
1573048453	18
1282297453	55
1367743043	23
1863808473	46
1084868513	10
1385091743	39
1365000463	62
1414897623	34
1502513623	81
1294174643	65
1089130723	56
1136497533	22
1750040213	94
1018076173	39
1440579753	97
2072964433	67
1286885903	97
1146295873	79
